price,year,manufacturer,condition,cylinders,fuel,odometer,transmission,drive,type,vehicle_age,price_tier
10995,2014.0,ford,good,6 cylinders,gas,128000.0,automatic,4wd,SUV,9.0,mid
7995,2012.0,other,like new,4 cylinders,gas,62100.0,automatic,fwd,sedan,11.0,budget
8500,2013.0,toyota,good,4 cylinders,gas,125000.0,automatic,fwd,sedan,10.0,budget
28999,2016.0,ford,like new,8 cylinders,gas,58400.0,automatic,4wd,pickup,7.0,premium
36993,2015.0,jeep,like new,6 cylinders,gas,9000.0,automatic,4wd,SUV,8.0,premium
18888,2011.0,ford,,,gas,83439.0,automatic,4wd,pickup,12.0,mid
9000,2007.0,gmc,fair,8 cylinders,diesel,233000.0,automatic,4wd,pickup,16.0,budget
28388,2013.0,chevrolet,,,diesel,99951.0,automatic,4wd,pickup,10.0,premium
19999,2017.0,honda,like new,4 cylinders,gas,21000.0,automatic,fwd,sedan,6.0,mid
25590,2018.0,other,good,,other,16495.0,other,4wd,other,5.0,premium
16590,2012.0,other,good,,gas,71294.0,other,fwd,sedan,11.0,mid
15990,2012.0,other,good,,other,73934.0,other,fwd,sedan,11.0,mid
19590,2014.0,other,good,,gas,18521.0,other,fwd,sedan,9.0,mid
19990,2020.0,other,good,,gas,14818.0,other,fwd,wagon,3.0,mid
20977,2012.0,gmc,good,8 cylinders,other,91061.0,automatic,4wd,pickup,11.0,mid
6499,2011.0,nissan,good,4 cylinders,gas,105000.0,automatic,4wd,SUV,12.0,budget
6499,2007.0,toyota,excellent,6 cylinders,gas,180000.0,automatic,4wd,SUV,16.0,budget
41990,2012.0,bmw,good,8 cylinders,gas,31572.0,other,rwd,coupe,11.0,premium
9500,2014.0,ford,good,8 cylinders,gas,185210.0,automatic,4wd,truck,9.0,budget
16500,2000.0,chevrolet,excellent,8 cylinders,gas,70000.0,automatic,rwd,coupe,23.0,mid
19990,2021.0,other,good,,gas,12541.0,other,fwd,wagon,2.0,mid
22590,2018.0,other,good,,gas,21574.0,other,4wd,SUV,5.0,mid
3650,2005.0,other,good,6 cylinders,gas,199000.0,automatic,4wd,SUV,18.0,budget
535,2018.0,other,excellent,4 cylinders,gas,47897.0,automatic,4wd,SUV,5.0,budget
6989,2009.0,honda,,,gas,125899.0,automatic,fwd,sedan,14.0,budget
19990,2018.0,other,good,,gas,49231.0,other,4wd,other,5.0,mid
3700,2005.0,other,good,4 cylinders,gas,141114.0,automatic,4wd,hatchback,18.0,budget
30477,2017.0,ford,good,,other,73778.0,automatic,4wd,other,6.0,premium
9995,2013.0,volkswagen,excellent,4 cylinders,gas,152856.0,automatic,fwd,hatchback,10.0,budget
11995,2013.0,bmw,excellent,6 cylinders,gas,97870.0,automatic,4wd,coupe,10.0,mid
12995,2008.0,nissan,excellent,6 cylinders,gas,105827.0,automatic,4wd,pickup,15.0,mid
9200,2011.0,toyota,excellent,4 cylinders,gas,95000.0,automatic,fwd,sedan,12.0,budget
11995,2012.0,jeep,excellent,6 cylinders,gas,141116.0,automatic,4wd,SUV,11.0,mid
4995,2006.0,other,excellent,4 cylinders,gas,162000.0,automatic,4wd,wagon,17.0,budget
2750,2009.0,other,fair,6 cylinders,gas,218000.0,automatic,4wd,SUV,14.0,budget
5295,2013.0,nissan,,4 cylinders,gas,143000.0,automatic,fwd,sedan,10.0,budget
11480,2010.0,toyota,good,6 cylinders,gas,87000.0,automatic,4wd,SUV,13.0,mid
10480,2008.0,toyota,good,6 cylinders,gas,98000.0,automatic,4wd,SUV,15.0,budget
9990,2012.0,ford,good,4 cylinders,gas,89000.0,automatic,4wd,SUV,11.0,budget
12990,2015.0,ford,excellent,4 cylinders,gas,51000.0,automatic,fwd,sedan,8.0,mid
6999,2012.0,other,like new,4 cylinders,gas,134000.0,manual,4wd,wagon,11.0,budget
13990,2013.0,ford,good,,other,30998.0,other,fwd,wagon,10.0,mid
2000,2001.0,toyota,good,4 cylinders,gas,122000.0,manual,fwd,coupe,22.0,budget
24990,2020.0,other,good,,gas,4414.0,other,fwd,SUV,3.0,premium
33590,2013.0,other,good,8 cylinders,gas,33570.0,other,rwd,sedan,10.0,premium
35977,2019.0,ford,good,,other,5455.0,automatic,4wd,pickup,4.0,premium
45590,2017.0,other,good,8 cylinders,gas,41239.0,other,rwd,sedan,6.0,premium
6500,2013.0,chevrolet,good,4 cylinders,gas,110000.0,automatic,fwd,SUV,10.0,budget
4500,2007.0,toyota,good,4 cylinders,gas,162000.0,automatic,fwd,sedan,16.0,budget
47590,2020.0,other,good,,other,11196.0,other,rwd,sedan,3.0,premium
4600,2010.0,hyundai,like new,4 cylinders,gas,127920.0,automatic,fwd,sedan,13.0,budget
26990,2014.0,other,good,,other,96454.0,automatic,rwd,sedan,9.0,premium
8500,2010.0,other,good,4 cylinders,gas,92000.0,automatic,4wd,coupe,13.0,budget
3995,2005.0,jeep,excellent,6 cylinders,gas,153501.0,automatic,4wd,SUV,18.0,budget
9995,2011.0,jeep,excellent,6 cylinders,gas,204220.0,automatic,4wd,SUV,12.0,budget
10900,2009.0,ford,excellent,8 cylinders,gas,177779.0,automatic,4wd,pickup,14.0,mid
7995,2009.0,jeep,excellent,6 cylinders,gas,98863.0,automatic,4wd,SUV,14.0,budget
10995,2008.0,jeep,excellent,6 cylinders,gas,212702.0,automatic,4wd,SUV,15.0,mid
13900,2009.0,ford,excellent,8 cylinders,gas,129264.0,automatic,4wd,pickup,14.0,mid
17995,2013.0,other,excellent,8 cylinders,gas,127213.0,automatic,4wd,sedan,10.0,mid
9600,2013.0,honda,excellent,4 cylinders,gas,90470.0,automatic,fwd,sedan,10.0,budget
14295,2017.0,chevrolet,excellent,4 cylinders,gas,79274.0,automatic,fwd,SUV,6.0,mid
2500,2002.0,ford,fair,6 cylinders,gas,118500.0,automatic,4wd,SUV,21.0,budget
6200,1992.0,other,good,8 cylinders,gas,143000.0,automatic,rwd,convertible,31.0,budget
4500,2004.0,ford,fair,8 cylinders,gas,156000.0,automatic,4wd,truck,19.0,budget
4000,2002.0,ford,fair,10 cylinders,gas,315000.0,automatic,4wd,SUV,21.0,budget
27990,2013.0,toyota,good,8 cylinders,gas,73160.0,other,4wd,pickup,10.0,premium
21990,2010.0,nissan,good,,other,16337.0,other,rwd,convertible,13.0,mid
37590,2019.0,other,good,,electric,18994.0,other,rwd,sedan,4.0,premium
15347,2017.0,jeep,good,,other,79029.0,automatic,4wd,SUV,6.0,mid
10288,2012.0,jeep,,,gas,76748.0,automatic,4wd,SUV,11.0,budget
15990,2017.0,toyota,good,,gas,6383.0,other,fwd,sedan,6.0,mid
30590,2013.0,other,good,,other,95110.0,other,rwd,sedan,10.0,premium
30590,2020.0,other,good,,gas,2185.0,other,rwd,coupe,3.0,premium
19590,2017.0,volkswagen,good,,other,18017.0,other,fwd,sedan,6.0,mid
43590,2019.0,chevrolet,good,8 cylinders,gas,27956.0,other,4wd,pickup,4.0,premium
36590,2019.0,gmc,good,8 cylinders,gas,14222.0,other,4wd,pickup,4.0,premium
14500,2010.0,ford,excellent,10 cylinders,gas,200000.0,automatic,4wd,truck,13.0,mid
39990,2018.0,jeep,good,,other,24582.0,other,4wd,SUV,5.0,premium
42590,2020.0,honda,good,,gas,818.0,other,fwd,sedan,3.0,premium
7500,2004.0,ford,good,8 cylinders,gas,200000.0,automatic,4wd,truck,19.0,budget
39990,2018.0,chevrolet,good,8 cylinders,gas,31992.0,other,4wd,SUV,5.0,premium
1750,1998.0,ram,good,8 cylinders,gas,90000.0,automatic,4wd,pickup,25.0,budget
24590,2016.0,chevrolet,good,6 cylinders,gas,100851.0,other,4wd,pickup,7.0,premium
6243,2007.0,honda,,,gas,137404.0,automatic,fwd,sedan,16.0,budget
4500,2007.0,toyota,good,4 cylinders,gas,162000.0,automatic,fwd,sedan,16.0,budget
6995,2013.0,chevrolet,good,6 cylinders,gas,119000.0,automatic,fwd,sedan,10.0,budget
12477,2015.0,other,good,,other,90538.0,automatic,fwd,other,8.0,mid
14995,2013.0,ford,good,6 cylinders,gas,69000.0,automatic,4wd,SUV,10.0,mid
18000,2000.0,other,fair,8 cylinders,gas,78800.0,automatic,rwd,coupe,23.0,mid
15000,1991.0,other,excellent,8 cylinders,gas,113000.0,automatic,rwd,coupe,32.0,mid
10500,2010.0,jeep,good,6 cylinders,gas,87000.0,manual,4wd,offroad,13.0,budget
6500,2010.0,volkswagen,like new,5 cylinders,gas,78000.0,automatic,fwd,wagon,13.0,budget
29900,2019.0,gmc,excellent,8 cylinders,gas,14000.0,automatic,rwd,van,4.0,premium
31900,2019.0,ford,excellent,6 cylinders,gas,19000.0,automatic,rwd,van,4.0,premium
23250,2016.0,ford,excellent,6 cylinders,gas,124000.0,automatic,rwd,van,7.0,mid
20900,2014.0,chevrolet,good,8 cylinders,gas,130000.0,automatic,fwd,van,9.0,mid
25990,2017.0,other,good,6 cylinders,gas,61125.0,other,fwd,sedan,6.0,premium
44993,2016.0,ford,like new,8 cylinders,gas,49747.0,automatic,4wd,truck,7.0,premium
28999,2016.0,ford,like new,6 cylinders,gas,58400.0,automatic,4wd,pickup,7.0,premium
20990,2013.0,other,good,6 cylinders,gas,45279.0,other,fwd,sedan,10.0,mid
5995,2004.0,toyota,excellent,4 cylinders,gas,102000.0,automatic,4wd,hatchback,19.0,budget
3500,2006.0,toyota,excellent,,gas,154601.0,automatic,fwd,sedan,17.0,budget
33590,2018.0,ford,good,,other,31279.0,other,4wd,pickup,5.0,premium
50590,2016.0,other,good,6 cylinders,gas,29915.0,other,rwd,sedan,7.0,premium
42990,2017.0,other,good,,other,90702.0,other,4wd,SUV,6.0,premium
39990,2018.0,other,good,8 cylinders,gas,28736.0,automatic,4wd,SUV,5.0,premium
40990,2018.0,other,good,,other,24803.0,other,4wd,SUV,5.0,premium
19990,2019.0,other,good,,gas,35313.0,other,4wd,hatchback,4.0,mid
11900,2014.0,other,excellent,6 cylinders,gas,129537.0,automatic,4wd,sedan,9.0,mid
7995,2009.0,nissan,excellent,6 cylinders,gas,129025.0,automatic,4wd,SUV,14.0,budget
17590,2013.0,other,good,6 cylinders,gas,67448.0,automatic,fwd,sedan,10.0,mid
11995,2013.0,ford,like new,6 cylinders,gas,128000.0,automatic,4wd,sedan,10.0,mid
15495,2014.0,toyota,like new,4 cylinders,gas,103000.0,automatic,4wd,SUV,9.0,mid
14995,2014.0,honda,like new,6 cylinders,gas,144000.0,automatic,4wd,pickup,9.0,mid
8995,2014.0,other,like new,4 cylinders,gas,145000.0,automatic,4wd,wagon,9.0,budget
21900,2017.0,other,like new,4 cylinders,gas,27949.0,automatic,4wd,SUV,6.0,mid
15995,2013.0,toyota,like new,6 cylinders,gas,109000.0,automatic,4wd,SUV,10.0,mid
11995,2015.0,toyota,like new,6 cylinders,gas,154000.0,automatic,4wd,sedan,8.0,mid
17990,2019.0,other,good,,gas,31261.0,other,4wd,hatchback,4.0,mid
8495,2012.0,ford,good,6 cylinders,gas,82000.0,automatic,fwd,sedan,11.0,budget
10995,2010.0,ford,good,8 cylinders,gas,133000.0,automatic,rwd,truck,13.0,mid
4900,2012.0,chevrolet,excellent,6 cylinders,gas,130500.0,automatic,fwd,sedan,11.0,budget
6495,2006.0,volkswagen,excellent,4 cylinders,gas,141264.0,automatic,fwd,hatchback,17.0,budget
12990,2013.0,honda,excellent,4 cylinders,gas,87000.0,automatic,4wd,SUV,10.0,mid
19888,2014.0,jeep,,,gas,98550.0,automatic,4wd,SUV,9.0,mid
2488,2003.0,gmc,,,gas,218499.0,automatic,4wd,SUV,20.0,budget
18888,2010.0,ford,,,gas,55536.0,automatic,4wd,pickup,13.0,mid
3488,2009.0,jeep,,,gas,202882.0,automatic,4wd,SUV,14.0,budget
4988,2005.0,ford,,,gas,204142.0,automatic,4wd,pickup,18.0,budget
2988,2008.0,ford,,,gas,227751.0,automatic,4wd,SUV,15.0,budget
2988,2003.0,chevrolet,,,gas,170142.0,automatic,4wd,SUV,20.0,budget
2988,2003.0,ford,,,gas,194593.0,automatic,4wd,SUV,20.0,budget
1988,2006.0,ford,,,gas,255280.0,automatic,4wd,SUV,17.0,budget
2488,2004.0,jeep,,,gas,164645.0,automatic,4wd,SUV,19.0,budget
11000,2012.0,other,like new,6 cylinders,gas,81390.0,automatic,4wd,sedan,11.0,mid
2988,2007.0,other,,,gas,226799.0,automatic,fwd,SUV,16.0,budget
3988,2004.0,ford,,,gas,216911.0,automatic,4wd,SUV,19.0,budget
3988,2005.0,chevrolet,,,gas,226643.0,automatic,4wd,pickup,18.0,budget
2488,2005.0,jeep,,,gas,203511.0,automatic,4wd,SUV,18.0,budget
18900,2016.0,volkswagen,good,4 cylinders,gas,25386.0,automatic,4wd,SUV,7.0,mid
38900,2017.0,other,good,6 cylinders,gas,82080.0,automatic,4wd,wagon,6.0,premium
15900,2013.0,other,good,6 cylinders,gas,86867.0,automatic,4wd,sedan,10.0,mid
1988,2003.0,jeep,,,gas,212154.0,automatic,fwd,SUV,20.0,budget
20990,2017.0,bmw,good,4 cylinders,gas,53409.0,automatic,4wd,wagon,6.0,mid
2988,2006.0,jeep,,,gas,191442.0,automatic,4wd,SUV,17.0,budget
1988,2003.0,jeep,,,gas,228263.0,automatic,4wd,SUV,20.0,budget
4988,2006.0,dodge,,,gas,65974.0,automatic,fwd,van,17.0,budget
20000,2015.0,gmc,good,6 cylinders,gas,110065.0,automatic,4wd,SUV,8.0,mid
3988,2006.0,honda,,,gas,203119.0,automatic,4wd,SUV,17.0,budget
1988,2005.0,toyota,,,gas,286941.0,automatic,fwd,hatchback,18.0,budget
2488,2006.0,dodge,,,gas,166188.0,automatic,fwd,van,17.0,budget
1988,2006.0,dodge,,,gas,182100.0,automatic,fwd,van,17.0,budget
8500,2012.0,nissan,excellent,6 cylinders,gas,88000.0,manual,fwd,mini-van,11.0,budget
24647,2019.0,other,good,,other,22100.0,automatic,fwd,other,4.0,premium
4500,2008.0,other,like new,4 cylinders,gas,166000.0,automatic,4wd,wagon,15.0,budget
13285,2013.0,honda,,6 cylinders,gas,82604.0,automatic,fwd,sedan,10.0,mid
11500,2012.0,honda,,4 cylinders,gas,59111.0,automatic,fwd,sedan,11.0,mid
23499,2016.0,bmw,,4 cylinders,gas,46439.0,automatic,4wd,SUV,7.0,premium
3999,2007.0,toyota,good,4 cylinders,gas,119000.0,automatic,fwd,sedan,16.0,budget
3495,2007.0,other,like new,4 cylinders,gas,134000.0,automatic,4wd,sedan,16.0,budget
4495,2009.0,hyundai,like new,6 cylinders,gas,125000.0,automatic,fwd,sedan,14.0,budget
21977,2015.0,ram,good,,other,96719.0,automatic,4wd,pickup,8.0,mid
5500,2009.0,other,like new,4 cylinders,gas,108500.0,automatic,4wd,SUV,14.0,budget
5995,2003.0,other,excellent,6 cylinders,gas,184583.0,automatic,4wd,SUV,20.0,budget
3995,2005.0,dodge,excellent,8 cylinders,gas,185934.0,automatic,4wd,SUV,18.0,budget
11900,2011.0,honda,excellent,6 cylinders,gas,167549.0,automatic,4wd,pickup,12.0,mid
7995,2008.0,ford,excellent,8 cylinders,gas,175866.0,automatic,rwd,pickup,15.0,budget
36977,2020.0,jeep,good,,other,21000.0,automatic,4wd,pickup,3.0,premium
5995,2007.0,nissan,excellent,6 cylinders,gas,187359.0,automatic,4wd,SUV,16.0,budget
7995,2008.0,ford,good,8 cylinders,gas,143883.0,automatic,rwd,van,15.0,budget
16500,2008.0,chevrolet,good,8 cylinders,gas,131216.0,automatic,4wd,pickup,15.0,mid
1495,2006.0,ford,good,8 cylinders,gas,112000.0,automatic,rwd,sedan,17.0,budget
7995,2011.0,ford,good,6 cylinders,gas,85000.0,automatic,fwd,sedan,12.0,budget
31200,2018.0,other,,,electric,26105.0,automatic,rwd,sedan,5.0,premium
74990,2019.0,other,,,electric,3740.0,automatic,rwd,SUV,4.0,premium
87990,2020.0,nissan,,,gas,1568.0,automatic,rwd,coupe,3.0,premium
91000,2020.0,chevrolet,,,gas,893.0,automatic,rwd,coupe,3.0,premium
7000,2005.0,dodge,excellent,8 cylinders,gas,50200.0,automatic,rwd,truck,18.0,budget
21995,2017.0,other,excellent,4 cylinders,gas,64431.0,automatic,4wd,sedan,6.0,mid
7990,2012.0,chevrolet,good,6 cylinders,gas,60000.0,automatic,fwd,sedan,11.0,budget
18990,2014.0,volkswagen,good,,other,48010.0,other,fwd,convertible,9.0,mid
19990,2013.0,volkswagen,good,,gas,36098.0,other,fwd,convertible,10.0,mid
14990,2016.0,volkswagen,good,,gas,91177.0,other,fwd,hatchback,7.0,mid
17590,2016.0,volkswagen,good,,other,24995.0,automatic,fwd,hatchback,7.0,mid
28590,2019.0,volkswagen,good,,gas,29912.0,other,fwd,convertible,4.0,premium
2695,2003.0,toyota,good,4 cylinders,gas,226000.0,automatic,fwd,sedan,20.0,budget
15990,2013.0,volkswagen,good,,gas,66126.0,automatic,fwd,hatchback,10.0,mid
13500,2015.0,chevrolet,excellent,4 cylinders,hybrid,64000.0,automatic,fwd,hatchback,8.0,mid
32590,2018.0,jeep,good,,other,17300.0,other,4wd,SUV,5.0,premium
11495,2014.0,other,excellent,6 cylinders,gas,98734.0,automatic,fwd,sedan,9.0,mid
19590,2019.0,volkswagen,good,,gas,28392.0,other,fwd,hatchback,4.0,mid
13990,2013.0,volkswagen,good,,gas,90193.0,automatic,fwd,hatchback,10.0,mid
11995,2014.0,gmc,excellent,6 cylinders,gas,144323.0,automatic,4wd,SUV,9.0,mid
9995,2012.0,volkswagen,excellent,4 cylinders,gas,108371.0,automatic,4wd,SUV,11.0,budget
2995,2006.0,chevrolet,good,4 cylinders,gas,163380.0,automatic,fwd,coupe,17.0,budget
8995,2011.0,ford,good,6 cylinders,gas,75000.0,automatic,fwd,sedan,12.0,budget
6995,2011.0,ford,good,6 cylinders,gas,105000.0,automatic,fwd,sedan,12.0,budget
79900,2018.0,other,,,gas,27503.0,automatic,rwd,sedan,5.0,premium
51900,2012.0,nissan,,,gas,20730.0,manual,4wd,coupe,11.0,premium
89990,2020.0,other,,,other,6635.0,automatic,4wd,SUV,3.0,premium
45900,2018.0,ford,,,other,21494.0,automatic,4wd,pickup,5.0,premium
45500,2017.0,chevrolet,,,diesel,12987.0,automatic,4wd,pickup,6.0,premium
9200,2003.0,bmw,excellent,6 cylinders,gas,104250.0,manual,rwd,convertible,20.0,budget
12000,2009.0,other,excellent,6 cylinders,diesel,150339.0,automatic,4wd,SUV,14.0,mid
16895,2014.0,ram,excellent,8 cylinders,gas,128086.0,automatic,4wd,truck,9.0,mid
14995,2018.0,honda,excellent,4 cylinders,gas,44410.0,automatic,fwd,sedan,5.0,mid
16450,2013.0,jeep,excellent,6 cylinders,gas,155935.0,automatic,4wd,SUV,10.0,mid
14990,2013.0,other,excellent,6 cylinders,gas,80000.0,automatic,4wd,SUV,10.0,mid
11697,2017.0,chevrolet,good,,other,87335.0,automatic,fwd,other,6.0,mid
10980,2012.0,toyota,good,4 cylinders,gas,109000.0,automatic,4wd,SUV,11.0,mid
11500,2008.0,bmw,good,4 cylinders,gas,107986.0,automatic,fwd,convertible,15.0,mid
9850,2012.0,toyota,good,4 cylinders,hybrid,126409.0,automatic,fwd,hatchback,11.0,budget
18990,2013.0,other,good,,other,28493.0,other,fwd,convertible,10.0,mid
2500,2010.0,other,excellent,,gas,114031.0,automatic,4wd,SUV,13.0,budget
52990,2017.0,chevrolet,good,8 cylinders,gas,14712.0,other,rwd,coupe,6.0,premium
2500,2014.0,nissan,excellent,,gas,130890.0,automatic,4wd,SUV,9.0,budget
41990,2020.0,other,good,6 cylinders,gas,8104.0,other,rwd,sedan,3.0,premium
100000,2019.0,ford,excellent,8 cylinders,diesel,139000.0,automatic,rwd,truck,4.0,premium
35000,2012.0,ford,excellent,8 cylinders,diesel,244000.0,automatic,4wd,truck,11.0,premium
10500,2011.0,other,excellent,4 cylinders,gas,92000.0,automatic,fwd,sedan,12.0,budget
8500,2013.0,other,,4 cylinders,gas,87000.0,automatic,fwd,sedan,10.0,budget
4910,2006.0,honda,excellent,4 cylinders,gas,227685.0,automatic,fwd,sedan,17.0,budget
13000,2008.0,other,excellent,8 cylinders,gas,82000.0,manual,rwd,sedan,15.0,mid
20000,2011.0,other,excellent,8 cylinders,gas,128000.0,automatic,4wd,SUV,12.0,mid
45590,2014.0,chevrolet,good,,other,11377.0,other,rwd,coupe,9.0,premium
535,2018.0,other,excellent,4 cylinders,gas,47897.0,automatic,4wd,SUV,5.0,budget
8799,2013.0,toyota,excellent,4 cylinders,gas,110955.0,automatic,fwd,sedan,10.0,budget
18995,2017.0,toyota,like new,4 cylinders,gas,68086.0,automatic,4wd,SUV,6.0,mid
14995,2016.0,chevrolet,like new,4 cylinders,gas,92241.0,automatic,4wd,SUV,7.0,mid
29995,2016.0,chevrolet,like new,4 cylinders,gas,104182.0,automatic,4wd,truck,7.0,premium
13995,2016.0,nissan,like new,6 cylinders,gas,113976.0,automatic,4wd,SUV,7.0,mid
13995,2017.0,nissan,like new,4 cylinders,gas,61841.0,automatic,fwd,sedan,6.0,mid
14995,2018.0,ford,like new,4 cylinders,gas,69545.0,automatic,fwd,hatchback,5.0,mid
13995,2010.0,chevrolet,like new,8 cylinders,gas,133495.0,automatic,rwd,SUV,13.0,mid
16995,2017.0,toyota,like new,4 cylinders,gas,60308.0,automatic,fwd,sedan,6.0,mid
15995,2014.0,other,like new,6 cylinders,gas,76025.0,automatic,4wd,sedan,9.0,mid
14995,2005.0,nissan,like new,8 cylinders,gas,67698.0,automatic,4wd,truck,18.0,mid
12995,2016.0,chevrolet,like new,4 cylinders,gas,126988.0,automatic,4wd,SUV,7.0,mid
27995,2014.0,gmc,like new,8 cylinders,gas,127516.0,automatic,4wd,truck,9.0,premium
11995,2014.0,ford,like new,4 cylinders,gas,101869.0,automatic,4wd,SUV,9.0,mid
14995,2015.0,chevrolet,like new,4 cylinders,gas,35005.0,automatic,fwd,sedan,8.0,mid
13995,2015.0,ford,like new,6 cylinders,gas,82985.0,automatic,fwd,sedan,8.0,mid
14995,2014.0,honda,like new,4 cylinders,gas,75444.0,automatic,4wd,SUV,9.0,mid
12995,2013.0,chevrolet,like new,4 cylinders,gas,136497.0,automatic,4wd,SUV,10.0,mid
15995,2018.0,other,like new,4 cylinders,gas,76277.0,automatic,4wd,sedan,5.0,mid
6995,2003.0,chevrolet,like new,6 cylinders,gas,68181.0,automatic,fwd,coupe,20.0,budget
14995,2016.0,other,like new,4 cylinders,gas,100446.0,automatic,4wd,SUV,7.0,mid
14995,2015.0,toyota,like new,4 cylinders,gas,86639.0,automatic,fwd,sedan,8.0,mid
7995,2010.0,other,like new,4 cylinders,gas,112260.0,automatic,4wd,wagon,13.0,budget
9995,2015.0,dodge,like new,6 cylinders,gas,114330.0,automatic,fwd,van,8.0,budget
13995,2015.0,other,like new,4 cylinders,gas,80134.0,automatic,fwd,sedan,8.0,mid
14000,2006.0,ford,good,8 cylinders,gas,162000.0,automatic,4wd,truck,17.0,mid
12995,2013.0,other,excellent,4 cylinders,gas,61630.0,automatic,fwd,sedan,10.0,mid
39990,2020.0,other,good,6 cylinders,gas,8820.0,other,rwd,sedan,3.0,premium
20590,2015.0,volkswagen,good,,gas,43470.0,automatic,fwd,convertible,8.0,mid
1500,1998.0,toyota,excellent,6 cylinders,gas,224000.0,automatic,fwd,sedan,25.0,budget
7995,2012.0,ford,good,6 cylinders,gas,110000.0,automatic,fwd,sedan,11.0,budget
3995,2008.0,ford,good,6 cylinders,gas,189000.0,automatic,4wd,SUV,15.0,budget
5350,2003.0,toyota,excellent,4 cylinders,gas,133.0,automatic,fwd,hatchback,20.0,budget
3195,2006.0,other,good,5 cylinders,gas,191000.0,automatic,4wd,wagon,17.0,budget
2650,2003.0,nissan,good,6 cylinders,gas,174000.0,automatic,4wd,SUV,20.0,budget
16688,2011.0,chevrolet,,,other,127078.0,automatic,4wd,truck,12.0,mid
3995,2008.0,other,good,4 cylinders,gas,177000.0,automatic,4wd,hatchback,15.0,budget
23990,2019.0,other,good,6 cylinders,gas,20657.0,other,4wd,SUV,4.0,premium
18990,2018.0,hyundai,good,,gas,13084.0,other,fwd,sedan,5.0,mid
3195,2006.0,other,excellent,5 cylinders,gas,191000.0,automatic,4wd,wagon,17.0,budget
22990,2017.0,other,good,,gas,13210.0,other,fwd,sedan,6.0,mid
17590,2016.0,hyundai,good,,gas,9570.0,other,fwd,sedan,7.0,mid
16590,2013.0,other,good,,gas,61087.0,other,fwd,sedan,10.0,mid
17278,2017.0,honda,,,gas,52110.0,automatic,fwd,sedan,6.0,mid
4499,2005.0,jeep,like new,6 cylinders,gas,119000.0,automatic,4wd,SUV,18.0,budget
3995,1999.0,other,excellent,6 cylinders,diesel,206000.0,automatic,rwd,sedan,24.0,budget
10995,2014.0,toyota,excellent,4 cylinders,gas,106106.0,automatic,fwd,sedan,9.0,mid
40590,2020.0,other,good,,gas,8405.0,other,fwd,other,3.0,premium
13990,2015.0,nissan,good,4 cylinders,gas,67000.0,automatic,4wd,SUV,8.0,mid
6995,2007.0,dodge,good,6 cylinders,gas,77000.0,automatic,rwd,sedan,16.0,budget
3000,2002.0,other,good,4 cylinders,gas,101526.0,automatic,fwd,sedan,21.0,budget
8995,2010.0,dodge,good,8 cylinders,gas,104000.0,automatic,rwd,sedan,13.0,budget
6495,2011.0,ford,good,6 cylinders,gas,124000.0,automatic,fwd,sedan,12.0,budget
36977,2020.0,other,good,,other,322.0,automatic,rwd,hatchback,3.0,premium
14590,2015.0,nissan,good,,gas,23872.0,other,fwd,hatchback,8.0,mid
23990,2018.0,other,good,,other,28215.0,other,4wd,SUV,5.0,premium
4395,2006.0,other,excellent,4 cylinders,gas,153000.0,automatic,4wd,sedan,17.0,budget
16990,2012.0,other,good,,gas,69148.0,other,fwd,sedan,11.0,mid
